Flight_ID,Passengers,Destination_Type,Origin_Type,Capacity,Bookings,Route,Flight_Duration,Hora_Salida_Redondeado,Month
013f632ea016a2521bb735d1831f92f9,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,220.0,20,4
0140fe7bfcbfe21f5e66e615bf454205,,Ciudad Principal,Ciudad Principal,240,,AO-AW,90.0,19,1
014442257cf2f78c40cb9acdd01a0888,,Ciudad Principal,Ciudad Principal,178,,AT-AW,105.0,10,3
0145c154750a3509cfaa7fdbee2982da,,Ciudad Principal,Ecoturismo,178,,BB-BA,75.0,11,3
0146cfd66f424fa4a175b8e43c85855c,,MX Amigos y Familia,Ciudad Principal,186,,AW-AD,75.0,23,3
0147a00380921400e9eb9cdd7356d068,,Ciudad Fronteriza,Ciudad Principal,178,,BA-BM,155.0,21,4
01481b72ab79df47967b6673baf3237c,,Ciudad Principal,Ecoturismo,230,,AU-AT,125.0,16,3
01487bedf16c0b57a055ed944ef4ec93,,Ciudad Principal,MX Amigos y Familia,186,,BG-AT,100.0,8,1
014c84b5555f24beffd9adc98cefaedb,,Ciudad Principal,Playa,186,,AK-AW,100.0,19,4
014d5c9da48a714531783d6d1f83f140,,Playa,Ciudad Principal,180,,AT-AI,175.0,11,2
014e55521b3de026754fbf8ba2fe7c1b,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,220.0,14,3
015084c6e942b32c036d882b2fe5c3c4,,Ciudad Principal,Ecoturismo,236,,BL-AW,135.0,14,3
01540216961ba1f41f5b05e10d5de9ab,,MX Amigos y Familia,Playa,186,,AR-AJ,50.0,19,2
01544ae05e7e1d46482dd91092aadb2b,,Ciudad Fronteriza,Ciudad Principal,178,,AO-AF,135.0,7,3
0156c50b054e22d27ecd7cc01443fd57,,MX Amigos y Familia,Playa,186,,AK-BQ,30.0,9,1
01599757312be085621fe73d301ece63,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,125.0,7,3
015bc03156c4a0ec10e74ed9baaafb46,,Playa,Ciudad Principal,240,,AW-AK,200.0,10,3
015c1fbe0f475af3ed65f65816a3c843,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,230.0,7,4
015e54b34bb8abf47eee3493e54b7d81,,Playa,MX Amigos y Familia,240,,BF-AK,200.0,8,1
0160a6f977b1d9644087f8505dd4accd,,MX Amigos y Familia,Ciudad Principal,230,,AT-AJ,70.0,5,3
0161afd87955abb0998d890c0297d576,,Ecoturismo,Ciudad Principal,220,,AT-BB,65.0,11,1
0161de9610fb5257cc16d3b889448794,,Ciudad Principal,MX Amigos y Familia,220,,BN-AW,100.0,6,4
0162042b1bf9e59c4f87645e39870d06,,MX Amigos y Familia,Playa,220,,AR-AJ,50.0,19,1
016226c5eca98582a50823f4f244b9a6,,Ciudad Principal,Ecoturismo,186,,AU-AW,135.0,6,4
01642e55b761ce7c5e02e80605465d7b,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,290.0,13,1
01647022423ee1411c69dda4a4107a6d,,Ciudad Fronteriza,MX Amigos y Familia,240,,AJ-BM,135.0,21,4
016545c48b537866de25d100b0e175d3,,Ciudad Fronteriza,Playa,240,,AK-BM,185.0,16,3
0167f5602babe23b808b5419c7d6f405,,MX Amigos y Familia,Ciudad Principal,186,,AO-AL,110.0,20,2
016a18bd1f4d78f09e655b5becb215bc,,MX Amigos y Familia,Playa,186,,AK-AD,100.0,19,2
016ba14e908ad314a7f9bc52faafc5f5,,Ciudad Principal,Playa,186,,AK-BA,85.0,22,4
016c0a527215c8fc47987551aee7fa2b,,Ciudad Fronteriza,Ciudad Principal,178,,AW-AF,105.0,6,4
016c45936f8fcc8445cb387b2eff038d,,MX Amigos y Familia,Ciudad Principal,186,,AO-AL,110.0,20,3
016ff3768db54f65a3fa59a7aa36d024,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,10,1
01722569b59aaca9161f9f219015a21a,,Ecoturismo,Ciudad Principal,220,,AW-AU,120.0,21,2
0172b35e98b638ce660da6e6b38b36b2,,Playa,MX Amigos y Familia,180,,BP-AK,170.0,9,1
01743fa35b29c09acc92206fa9c5c57c,,Ciudad Fronteriza,Ciudad Principal,186,,AO-BM,65.0,22,1
0174ae1a603e9ccfc71e6b085942d488,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,22,4
0176d80c76f0fec87873b62851a3762c,,Playa,Ciudad Principal,186,,BA-BE,70.0,13,1
0177974b9202603c7eeaf29e034815bd,,Ciudad Principal,Ciudad Principal,240,,AT-AW,100.0,16,2
0179e86e3a375a239cb82605cc1f491c,,MX Amigos y Familia,Playa,180,,AK-BP,55.0,17,3
017a0fde06130bb5651ead7471764dd8,,MX Amigos y Familia,Playa,220,,AK-BP,55.0,7,1
017aa6c930521ca4f9daf68b5cd4acc3,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-BC,275.0,16,4
017ad3e1962fa6739e336618fc052e5e,,Playa,Ciudad Principal,240,,AT-AK,200.0,4,4
017c40a3d1ebaceee414162fb20b22ed,,Ciudad Principal,MX Amigos y Familia,178,,BG-BA,35.0,16,3
0181f8fb3170ee6d0c60a98f67331c58,,MX Amigos y Familia,Ciudad Principal,186,,AW-BQ,115.0,16,4
01875d53144cc455f4df291282b2accc,,Ciudad Principal,Playa,186,,AY-AW,145.0,8,3
018964927e3c1a48e290b2211e3f0bc4,,Ciudad Principal,Ciudad Principal,240,,AO-AW,90.0,8,1
018a9d6f60a650b0d81e77b3fe92a280,,Ciudad Principal,MX Amigos y Familia,186,,BQ-AO,120.0,9,1
018af38664ae83e7caaed4ecfb74ecc7,,Ecoturismo,Ciudad Principal,220,,AT-BB,70.0,11,3
018c4430316e473450274d0950850b0c,,Ciudad Principal,Ciudad Principal,220,,AO-AT,85.0,8,4
018d8197d9854401d2f16b12488a76a4,,MX Amigos y Familia,Ciudad Principal,240,,AW-AP,70.0,7,1
018e99fbfeb954e22d5b51e1652ebb37,,Ciudad Principal,Playa,240,,AK-AT,100.0,10,5
018ea6899babd2065af32f2f284cafc8,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,259.0,20,3
018f0ae47b9f5d9f0e6673475961aea2,,Playa,Ciudad Principal,180,,AT-BE,75.0,20,2
018fd5b9a14f56f491f3af5e65367da0,,Playa,MX Amigos y Familia,186,,AD-AK,210.0,15,3
0191b1a346cb80f527050c13844a288c,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,23,4
0191edeaceef55206feb9dd89435016c,,Ciudad Principal,Playa,186,,AK-BA,80.0,15,1
01948d40e9aa6887c71a1eb89f1caeb8,,Playa,Ciudad Principal,240,,AO-BD,55.0,12,4
0195f3c42670b80b133ee38d25cae0c0,,Ciudad Principal,MX Amigos y Familia,240,,BJ-AW,70.0,22,4
019617a4fed3d811be80035199c688ae,,Playa,Ciudad Principal,186,,BA-AK,195.0,13,3
01971cc2572acc1f9359d1e96c34f3f0,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,70.0,6,1
0198927854ccff5015ecf9843864e9be,,Ciudad Principal,MX Amigos y Familia,186,,BQ-AO,120.0,15,1
01995fb6a77bc831d201ffef5852e523,,MX Amigos y Familia,Ciudad Principal,220,,AW-BQ,120.0,20,1
019a4f341da85b81fed86c863842f6a8,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,70.0,6,2
019ac7ed7884c1f95c923f28237b8e75,,MX Amigos y Familia,Playa,180,,AK-BN,80.0,23,2
019bb0ae18a4c08c4bb5146cb8d343f3,,Ciudad Principal,MX Amigos y Familia,178,,BC-AW,95.0,9,4
019eb0b88850571f2273e595ee03ae9e,,Ciudad Fronteriza,Ciudad Principal,186,,AO-BM,65.0,11,1
01a06a007df361663f5e86cef9a20ed5,,MX Amigos y Familia,Ciudad Principal,180,,AW-AE,55.0,7,4
01a331ac41056e6c5cb47f741d7f9e11,,Ciudad Principal,MX Amigos y Familia,220,,AP-AW,175.0,22,3
01a4e71853306d8e4dfe1e70e6a87ecf,,MX Amigos y Familia,Ciudad Principal,220,,AT-AL,145.0,6,3
01a90003cecf4da6a3477860cd20f3b2,,Ciudad Fronteriza,Ciudad Principal,240,,AW-BM,65.0,7,2
01aac8aa9ab6544c922f76f2c51c05e4,,Ciudad Principal,Ciudad Principal,178,,AW-AT,100.0,10,3
01ab41bf6453d6fa9d1c0ce66a73f060,,Playa,Ciudad Principal,240,,AT-BD,100.0,7,3
01abf6d5b3d87202d6ebedc665349c40,,MX Amigos y Familia,Ciudad Principal,186,,AT-BP,65.0,16,3
01aed3d1b39e0d8abcaa04d7e98fb3cf,,Ciudad Fronteriza,Playa,240,,AY-BM,150.0,22,3
01b0c8833f6ddd1d2c0b8aa7e35121ca,,Playa,MX Amigos y Familia,178,,BP-AK,170.0,18,4
01b1376169d454f2aea66c018a93b152,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,70.0,8,2
01b2780f495e728df69d067897bc1295,,Ciudad Principal,Ciudad Principal,240,,AT-AW,100.0,17,2
01b2ab8ca047cf44bdb4d8f968b577cf,,Ciudad Principal,MX Amigos y Familia,180,,BG-AT,40.0,9,4
01b4a74bd0d19cf57d001d2793e88e7d,,Ciudad Fronteriza,Playa,240,,AK-AF,115.0,14,2
01b6eeca1e4b1c1f0c4be140e82467bc,,MX Amigos y Familia,Ciudad Principal,180,,AW-AD,80.0,6,1
01b902af0b5104bb3826a2e372f44866,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,70.0,15,3
01b9813b76b2fc70b41a8d928fc53e2b,,Ciudad Principal,MX Amigos y Familia,178,,BC-AW,95.0,18,3
01ba60605d23162e36e53ab6820683e1,,Ciudad Principal,Playa,186,,BS-AT,75.0,9,3
01ba6c71c0b034665376eb5a020ea9b3,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,12,4
01bac67a226a3dff7b371f908536f716,,Ciudad Principal,MX Amigos y Familia,178,,BJ-AW,70.0,22,4
01bcf798a1aee1c6bb735f266135fdac,,Ciudad Principal,MX Amigos y Familia,220,,AJ-AT,170.0,7,3
01bdfa95c1b208c6d35a847e545affd4,,Ciudad Principal,MX Amigos y Familia,186,,AS-AW,155.0,15,2
01bee4466a6b7c87440093bb44713e09,,MX Amigos y Familia,Ciudad Principal,240,,AW-BC,90.0,20,4
01bf6fb43b0ca40414af272d21f96e20,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,10,4
01c10a66257013d534ae4850065ab75e,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-BC,275.0,16,4
01c3cc5dc02a38ac85cce3fb8361f9d0,,Ciudad Principal,Playa,178,,BD-AW,95.0,20,4
01c59f94f19241bf27dfcc24e6cfc2ba,,Playa,Ciudad Principal,180,,BA-AI,175.0,13,4
01c60b51b9c4632d33ef52050d776083,,Playa,Ciudad Principal,240,,AW-AK,200.0,14,4
01c8b4d585445867a9f2a178483b864c,,Playa,MX Amigos y Familia,186,,BN-BH,65.0,13,1
01c9804e326e79a3998fa7e91837bb45,,Ciudad Principal,MX Amigos y Familia,240,,BC-AW,95.0,9,3
01ca9096a494f5db351f93eb21255a59,,Ciudad Fronteriza,Playa,240,,BD-BM,55.0,16,2
01cb050575e0e4824b5368d39103ef40,,Ciudad Fronteriza,Ciudad Principal,240,,AW-AF,50.0,22,2
01cb3201dfdbdce4d9d5249295f4be84,,Ciudad Principal,MX Amigos y Familia,186,,AD-AW,80.0,21,4
01cb94933f3ee8771ed9cfb28fd2efa3,,MX Amigos y Familia,Ciudad Principal,178,,AO-BP,85.0,20,1
01cd3048d516e70480cd8bb4144b126b,,Playa,Ciudad Principal,186,,AT-AK,200.0,9,3
01cdfe282b0d5c4a90be561c0363da11,,Ciudad Principal,MX Amigos y Familia,178,,AP-AW,175.0,8,5
01d22bdf08bc3b8f58c3b6c04c2887a9,,Ciudad Principal,MX Amigos y Familia,178,,BC-AW,95.0,9,4
01d285efe67b699aa951f92a4606cc5e,,MX Amigos y Familia,Ciudad Principal,220,,AT-AJ,65.0,5,2
01d2c793669abddec4339fee92a183d8,,Playa,Ciudad Principal,220,,AT-AY,45.0,11,3
01d37878d86882fe17cf14c13dd25462,,Ciudad Principal,MX Amigos y Familia,240,,AS-AW,155.0,22,1
01d6a4b5f35fcfac6fb189ac9b964997,,Playa,MX Amigos y Familia,178,,BP-AK,170.0,8,4
01d85c626fcf3a7e45398a4246787d1e,,MX Amigos y Familia,Playa,178,,AK-AL,155.0,13,4
01d97aacef38a80765b5614c766f4684,,Ecoturismo,Ciudad Principal,186,,BA-AU,110.0,8,4
01d9d71eebca56caccc52ee13e5b5358,,Ciudad Principal,Ecoturismo,240,,AU-AW,130.0,6,1
01da2d6660bf053d44d0bd767c901237,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,17,4
01dbf0df2f41a54381e63bd4d635f09b,,Ciudad Principal,Ciudad Principal,220,,AT-AW,95.0,13,1
01deff3d7847e442241a16073a0b9723,,Ecoturismo,MX Amigos y Familia,186,,BN-AU,115.0,11,1
01e2664d7609d0101131648e4c29778b,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,295.0,0,1
01e5588ea53b99daedfc4bff509fab1b,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AT,320.0,0,2
01e66568e56b79be47830f89a6061edf,,Ciudad Principal,Playa,220,,AQ-AT,95.0,16,4
01e7220cc72f08942f837d21e38b78c7,,Playa,Ciudad Principal,220,,AT-BD,95.0,15,2
01e73cfe9f843f071785b7c509ff3912,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,6,3
01e82f5349c553b7ef43e33cf104e4c2,,Ecoturismo,Ciudad Principal,240,,AT-AU,110.0,19,1
01ea2de8e63636d38b8ffeeb6693140b,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,135.0,7,4
01ead80417a33ab947a78af48b90477f,,MX Amigos y Familia,Playa,178,,AK-BP,50.0,6,4
01ec04e1ca327a45188f74fdb3382ac4,,MX Amigos y Familia,Ciudad Principal,178,,AW-AP,65.0,19,4
01ec7a7948460c228e2fc0d97ca53ca8,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,125.0,17,4
01ee0be05088617b78df075adafe83fc,,Ciudad Fronteriza,Ciudad Principal,220,,AT-AF,100.0,6,2
01eec59fd10b9c1641d81229282a0e8a,,Playa,Ciudad Principal,186,,AT-AK,200.0,9,1
01eeddc16a6a53c241a5677dd373f584,,Playa,Ciudad Principal,240,,AT-AK,200.0,13,1
01efdf7446bbd3e4c78bca6e528fd632,,Ciudad Principal,Ciudad Principal,240,,AT-AO,80.0,12,4
01f06aeb5b08e37eecd08f8588e5c7b8,,Ciudad Principal,Ciudad Fronteriza,180,,BM-BA,265.0,1,5
01f11f050108f710812df83d633b5fc7,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,6,2
01f3565a16e5dd63624f0af4fc478085,,Ciudad Principal,Ciudad Fronteriza,180,,AF-AW,100.0,22,4
01f41664111c9c82aea247d1b3560c1f,,Ciudad Principal,Playa,240,,AK-AT,90.0,22,4
01f4cf896d31ad83126ed9cf8907cee7,,Ciudad Principal,Playa,186,,AY-AW,145.0,12,1
01f4e195dea17d4cc8ce69e55ee5db63,,Ciudad Principal,MX Amigos y Familia,220,,BQ-AT,94.0,22,2
01f60050988bf6cfa3e674bcb2db5e3e,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,65.0,11,2
01f6e71b730aa05ae944f11a8aea7f3c,,Ecoturismo,Ciudad Fronteriza,240,,BM-BB,345.0,1,3
01f6e8c740f640f940f1a8fba82276f4,,Playa,MX Amigos y Familia,180,,BF-AK,200.0,8,2
01f81f45f1e70de56cdb1ef4807fbc30,,Playa,Ciudad Principal,240,,AT-AK,200.0,18,3
02076b76f32f407cc334f5e029ff28fa,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,290.0,1,2
020a35af647410329650c97912bb6e39,,Playa,Ciudad Principal,240,,AT-BT,185.0,13,1
020ad0333d7222c48800b9bc9a48d476,,Ciudad Principal,Playa,186,,BE-AT,85.0,22,3
020e173c3cf433c4c82e4e1552542e6c,,Ciudad Fronteriza,Ciudad Principal,186,,AT-BM,170.0,21,4
020e74560dfdac93c83630178fbde155,,Ciudad Principal,Playa,186,,AK-BA,85.0,22,4
0214e8cf07ecb3feeb4a6c82e218fa4c,,Ciudad Principal,Playa,186,,AM-AW,95.0,17,4
0218e1a70e3d7d23b464e8cfd8e12935,,Ciudad Fronteriza,Ciudad Principal,240,,AT-BM,170.0,15,4
021b4c650bfa084df60d94fc658eef32,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,125.0,17,3
021bf33dbe2e3c78371900845cc1d80c,,Ciudad Principal,Ciudad Principal,186,,AT-AO,80.0,18,1
021ca2b938c4642266e8821e9dffc9ef,,MX Amigos y Familia,Ciudad Principal,186,,AO-BC,80.0,7,4
021dfb71c9c6e09cc3116f5d7869a758,,Ciudad Principal,Playa,180,,BH-AW,165.0,13,4
0222b3b30a11d23796d58100da58289a,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,6,2
0224d0efeb122d827431b9f56b1d18e5,,Ciudad Principal,Ciudad Principal,178,,AW-AT,100.0,6,2
022530bb4f9d361980d784d6a06a4861,,Ciudad Principal,MX Amigos y Familia,220,,AP-BA,215.0,9,4
0225440a9ee49ba707f81833bde8888e,,Ciudad Principal,MX Amigos y Familia,180,,BQ-AO,120.0,9,2
0225b5df75351f0e7c10c2ab3df67605,,Playa,MX Amigos y Familia,240,,AL-AK,245.0,8,1
02261b0f6d9162a557333f23b7217193,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,230.0,1,4
0226a191e585cf34cf90a43dbd8cf479,,Playa,Ciudad Principal,186,,BA-AK,195.0,11,1
022b4b3684cc5bd41086d40382ca265f,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,280.0,8,2
022de0b31b2e7b39d1396cd800f2aeb2,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,290.0,10,1
023038f918efcaa8b3ecc395161f0d03,,Playa,Ciudad Principal,240,,BA-AK,195.0,20,3
0230f0e186436e3970b5b40376a8f862,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,180.0,6,2
0232cdc3e989174f271740c88c8356d4,,Ciudad Principal,MX Amigos y Familia,178,,AP-AW,175.0,8,4
02351e2893b29b883a700573e739e49d,,MX Amigos y Familia,Ciudad Principal,186,,AW-BJ,65.0,21,4
023540d9ab382e4c5f8cc44c5b6e33ac,,Ciudad Principal,Ciudad Principal,178,,BA-AW,90.0,13,1
023546b580150bd29321f593b006a0fb,,Ciudad Principal,Playa,186,,BD-AW,95.0,9,1
02368573e608eb6a19dbe43f98263d69,,Ciudad Principal,Ecoturismo,240,,BL-AW,135.0,19,4
023746d6c35cb202f7318417d703085b,,Ciudad Fronteriza,Playa,186,,AK-AF,170.0,13,4
02398da00e7844b5bed04203ffa8288e,,Ciudad Principal,MX Amigos y Familia,178,,BC-AW,90.0,9,2
023b91134454fb2d942f3a88e4932eb5,,Playa,Ciudad Principal,186,,BA-AK,195.0,20,2
023d11a5d83911d08019d66dd931d384,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,15,3
023d726e275f083eee44253c323ef0ed,,Ciudad Principal,Playa,178,,AK-AW,90.0,22,2
024029b5a342daf75614a8ac5a8bee70,,Ciudad Principal,Ciudad Principal,178,,AW-BA,90.0,11,4
0242cd938e2088346200a6b54c682122,,MX Amigos y Familia,Ciudad Principal,240,,AW-BN,85.0,21,4
02437fcda4130cd6e2da2aed6cb07ecd,,Ciudad Principal,Ecoturismo,186,,BL-AW,135.0,11,5
024399281f79bfbdfb57b53d531a815d,,Playa,MX Amigos y Familia,186,,AP-BH,85.0,15,1
02465cf50e897ffe25027d4dd729bddb,,Ecoturismo,Ciudad Principal,240,,AT-BB,65.0,11,2
0246dbbb24eeeeddc8b2bb54100d7154,,Ciudad Principal,Playa,186,,AI-AT,85.0,14,4
024789d5472748d48d469471ea4794f8,,Playa,Ciudad Principal,220,,AW-BT,195.0,10,3
024797e50a17cf891c332cbe9f76e578,,Ecoturismo,MX Amigos y Familia,240,,BP-AU,85.0,14,3
024852f5b643547e6da3bfa6e2181557,,Ciudad Principal,Playa,186,,BH-AO,150.0,7,4
024890d91eeb45d82f78901d425da664,,MX Amigos y Familia,Ciudad Principal,240,,AW-AX,45.0,11,1
024ae4f1b1518accc3978e35a392238c,,Playa,Ciudad Principal,240,,AT-AK,200.0,15,4
024b1eda778a186f93ba31aa070adad1,,Ecoturismo,Ciudad Principal,186,,AO-AU,140.0,9,4
024c93b0c53a51add24b4c2acc9a5c21,,Ciudad Fronteriza,MX Amigos y Familia,236,,AV-BM,80.0,15,1
024e36945318c6cf8b5fb28a36ad560e,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AW,220.0,9,3
024e919d79b27261c2802710b16cc7b5,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,65.0,15,1
024f4f5660f3152f6e0b6cc70ab6ea1e,,Ciudad Principal,Ciudad Principal,220,,AW-AT,95.0,20,1
0251adc7ab15c13f6518c3ee18696a03,,Ciudad Principal,Playa,186,,AK-AO,110.0,22,2
02544560598480e6f10fe4873c9162c2,,MX Amigos y Familia,Playa,186,,AY-AL,140.0,8,1
0254a14d150a75641b81509b25b0c828,,Playa,Ciudad Principal,240,,AT-AK,195.0,18,1
025530a0a01c715dc0f3c9a6476cdd74,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,130.0,6,4
025c70ce055ca146c4fa48e199f0d8b8,,Ciudad Principal,Playa,220,,AK-AT,80.0,1,2
025c9ffa09dc9a156cb5609d6c7d9eed,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,6,2
025cb0304982769ac7920d2378b8b323,,Ciudad Fronteriza,Playa,240,,AK-AF,170.0,14,3
025cf904169c2ddd89a65bf02968b1e2,,Ciudad Fronteriza,Ciudad Principal,180,,BA-AF,90.0,18,2
025fdd8d997d956e331e268777c68aad,,Ciudad Principal,Ciudad Principal,178,,AT-AW,105.0,23,3
026324faa69a50f4895afef2a7c67b40,,Playa,MX Amigos y Familia,186,,BQ-AK,155.0,20,2
0265257c860e272e399850bc0b709832,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,290.0,0,2
0265e627b37842263bb8d9f1cc1b65d2,,Playa,Ciudad Principal,220,,AW-AK,205.0,13,1
026879a78875ed9e2f8ba576ff9d82a2,,Ciudad Fronteriza,Ecoturismo,240,,BB-BM,185.0,6,3
026a7b7512faac528a321a3f81fd8a3e,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,230.0,14,3
026aafba82eb3b9be71031fb7b50f34a,,Ciudad Principal,Ciudad Principal,220,,AT-AW,100.0,16,2
026b8c2b17dd486184e83fcc3dfdeecf,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,6,3
026c3fe2baa82c273aacd8090782a2d2,,MX Amigos y Familia,Ciudad Principal,178,,AW-BP,100.0,6,1
026c889d23490c2d0feacf4d9fb3c994,,Ecoturismo,Ciudad Principal,240,,AT-BL,100.0,20,3
026f72ddf4bc0fc86f43625d77911112,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,65.0,23,1
02706d79175543fac61e413a222ee32f,,Playa,Ciudad Principal,220,,AW-AK,200.0,7,3
0272274be857b7a6111c590759c06c36,,MX Amigos y Familia,Playa,240,,AK-AL,150.0,13,1
0273292d8bf106c4872095f2e3ffbc9c,,Ciudad Principal,MX Amigos y Familia,178,,BQ-AW,125.0,14,4
027523ccebcc7284baf87bf0e5044c94,,Ciudad Principal,Playa,180,,AK-AT,90.0,14,1
0275267ac4b5485204c6cb6e9d517a13,,Ciudad Principal,MX Amigos y Familia,240,,AP-AW,175.0,21,1
0275a8f7f000ab42d03f10076569f4ef,,Playa,Ciudad Principal,220,,AT-BD,100.0,7,4
027908fc8f4dd22121ee09efeccae71a,,Ciudad Fronteriza,Playa,240,,BD-BM,55.0,16,1
027a285f5955d6b04c0c59bac4fa6551,,Playa,Ciudad Principal,240,,AT-AK,200.0,5,4
027abd70c79866d15d9bfa136effdf76,,Ciudad Fronteriza,Ciudad Principal,178,,AO-AF,135.0,7,4
027ad22942b776a12172321c6c8fc451,,MX Amigos y Familia,Ciudad Principal,178,,AO-AL,110.0,20,3
027d2e73c28aaefadf993226949c7496,,Ecoturismo,Ciudad Principal,240,,AT-AU,115.0,5,4
027d31b9cb34ca6b1371123aebbdb9a4,,Ciudad Principal,Playa,240,,BT-AT,100.0,17,2
027d33b36c9d0bcc7ed46345c84b63a0,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,125.0,17,3
027eb8251bf255c52f303843acd1ab20,,Playa,Ciudad Principal,178,,AW-AK,200.0,18,2
027ee0c284fe4f67852e00793976e0a1,,Ciudad Principal,MX Amigos y Familia,178,,BC-AO,80.0,8,2
02834bcd2dcb185462c7ad174bcc7877,,Ciudad Fronteriza,Ecoturismo,240,,BB-BM,185.0,6,3
02840040da39ac4ff3170a211ca8a9f9,,Ciudad Principal,Ciudad Principal,186,,BA-AO,75.0,21,2
0284c251e78b682714e5373e87ca4e43,,Ciudad Principal,Playa,186,,AK-AT,85.0,20,1
028548ef9f078b0809156e6904214c4c,,Ciudad Principal,Playa,180,,AK-AT,95.0,6,3
028963e56d745ab50bd351720affe701,,Ciudad Fronteriza,Ciudad Principal,178,,AO-AF,75.0,7,3
0289e95da36fdfb95911d10716790d92,,Playa,Ciudad Fronteriza,240,,BM-BD,280.0,11,2
028a2544832e4b9d7effa1d7729fb9e2,,Playa,MX Amigos y Familia,178,,BP-AK,170.0,18,4
028b5e3f63da31bde63ff4d0ea43edf4,,MX Amigos y Familia,Playa,220,,BD-BN,90.0,19,1
028c039e8930c96ce927ba40c24a98b1,,Ciudad Principal,Playa,240,,AK-AT,100.0,14,3
028e9950b200c598ca97f68a3c577890,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,135.0,7,4
0290a363a060296315aecc04d67d8968,,Playa,Ciudad Principal,186,,AT-AK,195.0,22,3
02922c3053cfbf666f24138c0a53f560,,Playa,MX Amigos y Familia,186,,BJ-AK,175.0,21,3
0292918209f69e295f5c10b057564dc3,,Ecoturismo,Ciudad Principal,240,,BA-AU,115.0,23,2
02966e8b49df6b5faa78ba0eed6bcd9b,,Playa,MX Amigos y Familia,240,,BN-AK,195.0,18,4
0296ec5ae4766a80130885ed3100573c,,Ciudad Fronteriza,Playa,220,,BT-BM,115.0,16,1
029747abb3111c9750e81e20308e7af3,,Ciudad Principal,Ciudad Principal,180,,AO-AT,85.0,8,1
0299e77b5ba76fa5f2ad522308d3b063,,Playa,Ciudad Principal,186,,AT-AK,195.0,22,1
029ab737e7cb9cdf35981943ad0f1fe0,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,20,2
02a1ffbd040fb554172d9f3695011a31,,Ciudad Principal,MX Amigos y Familia,240,,AP-AT,215.0,9,1
02a3848f20af2ea0236b721d2f332e71,,Playa,MX Amigos y Familia,186,,BN-BD,80.0,17,2
02a58b7791eeaf5df1d6a2d8cdeec53d,,MX Amigos y Familia,Ciudad Principal,186,,AW-BF,75.0,0,2
02a5f2b179278b7da7d225fbdb19d3e5,,Ciudad Principal,Playa,178,,BD-AO,55.0,14,3
02a70916d8b83cba0334de1fa6683438,,Ciudad Principal,Ciudad Principal,186,,AT-AO,80.0,23,4
02a7491810143cf81a17f2b0ed26c807,,Ciudad Fronteriza,Playa,236,,AK-AF,115.0,14,1
02a864ec2f3744eae1de080924193b47,,Ciudad Principal,Playa,240,,BD-AO,55.0,13,4
02a869c2292909c6dbb0086cf11b9782,,Ciudad Principal,Ciudad Principal,186,,AO-BA,75.0,6,3
